Car_ID,Brand,Model,Variant,Body_Type,Year,Car_Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Engine_CC,Power_BHP,Torque_Nm,Mileage_kmpl,Color,Airbags,Insurance_Type,Service_History,Registration_Type,Previous_Accidents,State,City,Is_Metro_City,Price_Lakhs
8278,Renault,Kwid,Mid,Hatchback,2023,2,22364,Petrol,Manual,First Owner,5,913,60.6,79.5,14.8,Brown,2,Comprehensive,Full Service History,Individual,0,Delhi,Delhi,1,6.23
8279,Tata,Punch,Mid,SUV,2016,9,109706,Diesel,Manual,First Owner,7,1184,85.1,122.8,22.8,Grey,3,Expired,Full Service History,Company,0,Punjab,Ludhiana,0,2.34
8280,Audi,Q3,Top,SUV,2006,19,280000,Petrol,Automatic,Second Owner,7,2116,175.6,262.5,15.5,White,7,Comprehensive,Partial Service History,Individual,0,Punjab,Chandigarh,0,5.01
8281,Mahindra,Thar,Mid,SUV,2016,9,119650,Diesel,Manual,First Owner,7,1640,123.8,165.1,20.3,Grey,5,Third Party,Full Service History,Individual,1,Uttar Pradesh,Lucknow,0,4.66
8282,Volvo,XC40,Limited Edition,SUV,2013,12,113662,LPG,Automatic,First Owner,5,1608,131.2,172.7,18.2,Red,5,Third Party,Full Service History,Individual,0,Maharashtra,Pune,1,14.81
8283,Volkswagen,Polo,Mid,Hatchback,2017,8,83568,Petrol,Manual,First Owner,5,1653,127.5,173.8,14.4,Black,5,Third Party,No Record,Company,0,West Bengal,Kolkata,1,4.88
8284,Tata,Tiago,Mid,Hatchback,2011,14,158583,LPG,Manual,First Owner,5,1134,84.6,118.2,13.8,Grey,2,Comprehensive,Full Service History,Company,0,Tamil Nadu,Coimbatore,0,1.15
8285,Hyundai,i20,Mid,Hatchback,2019,6,71692,Diesel,Manual,First Owner,5,1197,85.0,122.8,18.8,Grey,2,Comprehensive,Full Service History,Individual,0,Gujarat,Surat,0,3.93
8286,Honda,WR-V,Mid,SUV,2006,19,195743,CNG,Automatic,First Owner,7,1230,81.0,112.7,24.9,White,7,Comprehensive,Full Service History,Individual,0,Punjab,Ludhiana,0,1.34
8287,Maruti,Alto,Mid,Hatchback,2018,7,88805,Petrol,Manual,First Owner,5,908,69.0,101.1,19.5,Brown,1,Third Party,Partial Service History,Individual,0,Karnataka,Bangalore,1,3.38
8288,Honda,Amaze,Top,Sedan,2007,18,85579,Petrol,Automatic,First Owner,5,1498,116.7,160.8,19.5,Grey,3,Expired,Full Service History,Individual,0,West Bengal,Kolkata,1,2.45
8289,BMW,3 Series,Mid,Sedan,2011,14,192570,CNG,Automatic,Third Owner,5,2058,162.8,245.5,28.8,Brown,7,Comprehensive,Full Service History,Individual,0,Punjab,Ludhiana,0,7.52
8290,Audi,Q5,Base,SUV,2010,15,224624,Diesel,Automatic,First Owner,7,3222,215.6,334.3,19.2,White,6,Comprehensive,Full Service History,Individual,0,Gujarat,Surat,0,9.4
8291,Mahindra,XUV700,Mid,SUV,2006,19,231666,Diesel,Manual,Fourth & Above Owner,5,1140,87.1,139.1,20.3,Brown,3,Comprehensive,Partial Service History,Individual,0,Delhi,Delhi,1,1.05
8292,Maruti,Celerio,Mid,Hatchback,2006,19,215539,Petrol,Manual,First Owner,5,1140,77.9,111.7,17.0,Black,1,Comprehensive,Partial Service History,Individual,0,West Bengal,Kolkata,1,0.8
8293,Hyundai,i20,Mid,Hatchback,2015,10,99525,CNG,Manual,First Owner,5,1174,79.5,119.5,20.6,Grey,3,Comprehensive,No Record,Individual,0,Rajasthan,Jaipur,0,1.66
8294,Toyota,Fortuner,Top,SUV,2006,19,204366,Diesel,Manual,First Owner,5,1848,122.3,177.4,18.4,Black,4,Comprehensive,Partial Service History,Individual,2,Kerala,Trivandrum,0,1.46
8295,Tata,Altroz,Base,Hatchback,2023,2,35126,Petrol,Manual,Fourth & Above Owner,5,1136,83.5,118.7,14.8,Blue,3,Expired,Partial Service History,Individual,0,Maharashtra,Mumbai,1,3.71
8296,Honda,Amaze,Mid,Sedan,2012,13,112743,Petrol,Manual,Fourth & Above Owner,5,1369,111.7,146.4,18.0,Silver,4,Third Party,Partial Service History,Individual,0,Maharashtra,Mumbai,1,2.44
8297,Toyota,Innova,Base,MUV,2009,16,206039,Petrol,Manual,Third Owner,7,1451,113.5,157.5,17.2,Grey,4,Third Party,Partial Service History,Individual,1,Gujarat,Ahmedabad,0,1.42
8298,Hyundai,i10,Mid,Hatchback,2018,7,105325,Diesel,Manual,Third Owner,5,1139,84.7,123.9,17.0,Black,2,Comprehensive,Full Service History,Individual,0,Kerala,Trivandrum,0,2.78
8299,Mahindra,XUV700,Base,SUV,2010,15,197333,CNG,Manual,First Owner,7,1739,128.8,177.8,27.0,White,5,Comprehensive,Full Service History,Individual,1,Karnataka,Bangalore,1,1.77
8300,Renault,Duster,Top,SUV,2007,18,280000,Petrol,Manual,Third Owner,5,1110,93.9,138.6,13.5,Brown,1,Comprehensive,Full Service History,Individual,1,Kerala,Trivandrum,0,0.75
8301,Nissan,Magnite,Base,SUV,2022,3,35734,Petrol,Automatic,Second Owner,7,1083,72.2,106.0,17.4,White,2,Expired,Partial Service History,Individual,0,Telangana,Hyderabad,1,4.1
8302,Nissan,Kicks,Mid,SUV,2023,2,29215,Diesel,Manual,First Owner,5,1193,72.5,98.7,20.5,Red,3,Third Party,Full Service History,Individual,0,Telangana,Hyderabad,1,6.06
8303,Ford,Figo,Base,Hatchback,2008,17,249099,Petrol,Automatic,Second Owner,5,1300,106.0,138.7,15.4,Brown,5,Comprehensive,Partial Service History,Individual,1,Uttar Pradesh,Lucknow,0,1.46
8304,Maruti,Celerio,Limited Edition,Hatchback,2007,18,224344,Petrol,Automatic,First Owner,5,1164,94.7,147.0,16.4,White,3,Comprehensive,Full Service History,Individual,0,Maharashtra,Pune,1,1.24
8305,Volkswagen,Vento,Base,Sedan,2020,5,71990,Diesel,Manual,First Owner,5,1795,150.3,205.8,21.6,Grey,3,Comprehensive,Full Service History,Individual,0,Gujarat,Surat,0,7.59
8306,Renault,Triber,Limited Edition,MUV,2007,18,187205,Petrol,Manual,Second Owner,7,1018,82.3,129.2,17.9,Red,1,Third Party,Full Service History,Individual,0,Uttar Pradesh,Noida,0,0.91
8307,Hyundai,Creta,Base,SUV,2021,4,64957,Petrol,Automatic,Second Owner,7,1096,93.2,139.9,16.6,White,2,Expired,No Record,Individual,1,Tamil Nadu,Chennai,1,2.58
8308,Honda,Amaze,Limited Edition,Sedan,2012,13,271116,Petrol,Manual,Second Owner,5,1170,92.2,132.5,13.3,Grey,5,Comprehensive,Partial Service History,Individual,3,Delhi,Delhi,1,2.36
8309,Maruti,Celerio,Top,Hatchback,2010,15,245072,Petrol,Manual,Second Owner,5,1138,75.6,106.6,16.6,Black,2,Comprehensive,Partial Service History,Individual,2,Karnataka,Mysore,0,1.07
8310,Maruti,Baleno,Mid,Hatchback,2008,17,204371,CNG,Manual,Fourth & Above Owner,5,857,70.4,104.7,28.4,White,4,Third Party,Partial Service History,Individual,1,Madhya Pradesh,Bhopal,0,0.57
8311,Hyundai,i10,Limited Edition,Hatchback,2020,5,61511,CNG,Manual,Second Owner,5,942,78.8,109.5,25.1,White,1,Comprehensive,Full Service History,Individual,0,Kerala,Kochi,0,3.85
8312,Audi,Q3,Base,SUV,2016,9,133049,Petrol,Automatic,First Owner,7,1990,142.1,190.4,17.1,White,7,Expired,No Record,Individual,0,Gujarat,Ahmedabad,0,14.91
8313,Maruti,Baleno,Top,Hatchback,2022,3,35094,Petrol,Manual,Second Owner,5,1021,81.4,105.9,15.5,Black,2,Third Party,Partial Service History,Individual,0,Delhi,Delhi,1,5.18
8314,Skoda,Kushaq,Limited Edition,SUV,2009,16,152494,CNG,Manual,Second Owner,7,1472,104.6,155.6,21.1,Silver,4,Comprehensive,No Record,Individual,0,Maharashtra,Nagpur,0,1.95
8315,Toyota,Fortuner,Base,SUV,2022,3,39070,Diesel,Manual,First Owner,5,1318,84.4,131.8,23.0,Brown,5,Comprehensive,Partial Service History,Individual,2,Rajasthan,Jaipur,0,8.26
8316,Ford,Endeavour,Mid,SUV,2022,3,7620,Diesel,Manual,First Owner,5,1767,112.8,157.9,26.3,Silver,2,Expired,Full Service History,Company,0,Madhya Pradesh,Bhopal,0,9.09
8317,Mahindra,Thar,Mid,SUV,2010,15,257474,Petrol,Manual,Second Owner,7,1399,102.1,144.4,17.7,Grey,5,Comprehensive,Partial Service History,Company,0,Punjab,Chandigarh,0,1.65
8318,Hyundai,Verna,Mid,Sedan,2015,10,112913,Diesel,Manual,Second Owner,5,1053,89.2,131.2,18.2,White,2,Comprehensive,Full Service History,Individual,0,Madhya Pradesh,Bhopal,0,2.45
8319,Hyundai,Creta,Base,SUV,2009,16,261360,Diesel,Manual,Second Owner,5,1257,80.8,114.0,21.6,Silver,4,Third Party,Full Service History,Individual,0,Kerala,Kochi,0,0.84
8320,Nissan,Kicks,Top,SUV,2010,15,141057,CNG,Automatic,Second Owner,7,1164,97.4,137.6,24.1,Silver,2,Third Party,Partial Service History,Company,0,Uttar Pradesh,Noida,0,1.18
8321,Hyundai,Creta,Top,SUV,2007,18,121519,Petrol,Manual,First Owner,5,1119,90.0,123.3,16.1,Blue,2,Third Party,Partial Service History,Individual,0,Maharashtra,Pune,1,1.13
8322,Maruti,Celerio,Top,Hatchback,2008,17,136070,Petrol,Manual,Second Owner,5,1110,85.7,125.8,13.6,Blue,4,Comprehensive,Full Service History,Individual,0,Kerala,Kochi,0,1.1
8323,Ford,EcoSport,Base,SUV,2016,9,136655,Diesel,Manual,First Owner,5,1460,99.7,136.6,19.9,Silver,6,Third Party,Partial Service History,Company,0,Karnataka,Bangalore,1,4.22
8324,Maruti,Dzire,Mid,Sedan,2016,9,110099,Petrol,Manual,Third Owner,5,1017,80.2,118.7,19.1,Silver,3,Comprehensive,Partial Service History,Individual,1,Rajasthan,Jaipur,0,2.12
8325,Renault,Triber,Mid,MUV,2007,18,240710,Petrol,Manual,First Owner,7,1212,77.9,105.3,19.9,Grey,3,Comprehensive,Full Service History,Individual,0,West Bengal,Kolkata,1,0.85
8326,Maruti,WagonR,Mid,Hatchback,2010,15,100921,Petrol,Manual,First Owner,5,1166,84.8,113.5,15.6,White,1,Third Party,No Record,Individual,1,Kerala,Trivandrum,0,1.12
8327,Maruti,Dzire,Top,Sedan,2006,19,265852,Petrol,Manual,First Owner,5,1193,91.5,139.3,17.6,Black,3,Third Party,Partial Service History,Individual,1,Rajasthan,Jaipur,0,0.82
8328,Tata,Harrier,Mid,SUV,2017,8,103831,LPG,Automatic,Second Owner,5,1093,76.8,116.2,13.9,White,5,Comprehensive,Full Service History,Individual,0,Maharashtra,Pune,1,2.4
8329,Toyota,Glanza,Limited Edition,Hatchback,2020,5,59016,Petrol,Manual,Third Owner,5,1881,139.2,185.9,14.1,Silver,4,Comprehensive,Partial Service History,Individual,0,Tamil Nadu,Chennai,1,7.67
8330,Skoda,Rapid,Mid,Sedan,2019,6,38576,Diesel,Automatic,Second Owner,5,1402,93.3,149.2,20.3,Black,7,Comprehensive,Partial Service History,Individual,1,Gujarat,Ahmedabad,0,6.59
8331,Toyota,Fortuner,Mid,SUV,2019,6,74767,Petrol,Automatic,Third Owner,7,1624,109.5,172.6,13.1,White,3,Third Party,Full Service History,Individual,1,Rajasthan,Jaipur,0,5.58
8332,Toyota,Innova,Mid,MUV,2015,10,82290,Diesel,Manual,Third Owner,7,1517,102.5,146.8,21.6,Grey,3,Comprehensive,Full Service History,Individual,2,Uttar Pradesh,Lucknow,0,3.5
8333,Mahindra,XUV500,Top,SUV,2011,14,131698,Petrol,Automatic,First Owner,7,1789,146.7,222.1,19.9,White,6,Comprehensive,Partial Service History,Individual,0,Gujarat,Surat,0,3.3
8334,Maruti,Brezza,Top,SUV,2008,17,280000,Petrol,Manual,First Owner,5,1050,75.6,118.7,17.1,White,1,Third Party,Full Service History,Individual,0,Kerala,Kochi,0,0.94
8335,Maruti,Ertiga,Top,MUV,2006,19,210700,Petrol,Automatic,First Owner,7,1122,85.4,121.3,13.5,White,1,Expired,Partial Service History,Individual,1,Uttar Pradesh,Noida,0,0.73
8336,Honda,Jazz,Mid,Hatchback,2008,17,186237,Petrol,Automatic,First Owner,5,1542,123.3,179.5,16.4,Red,4,Comprehensive,No Record,Individual,0,Rajasthan,Udaipur,0,1.94
8337,Renault,Kwid,Base,Hatchback,2014,11,97207,CNG,Manual,Second Owner,5,947,60.8,91.0,23.3,White,1,Third Party,Full Service History,Individual,0,Punjab,Chandigarh,0,1.48
8338,Renault,Duster,Base,SUV,2021,4,61667,Petrol,Manual,Second Owner,5,984,83.4,110.2,17.0,White,3,Third Party,Full Service History,Individual,0,Gujarat,Ahmedabad,0,3.6
8339,Hyundai,Creta,Top,SUV,2012,13,137309,Petrol,Manual,First Owner,5,1047,76.9,110.7,18.0,Grey,3,Third Party,Partial Service History,Individual,0,Telangana,Hyderabad,1,1.96
8340,Ford,Figo,Mid,Hatchback,2005,20,280000,CNG,Manual,Second Owner,5,1288,90.6,122.6,22.0,White,4,Comprehensive,Full Service History,Individual,0,West Bengal,Kolkata,1,0.95
8341,Honda,Jazz,Top,Hatchback,2014,11,107822,Diesel,Manual,Third Owner,5,1747,108.6,167.9,20.4,Green,3,Expired,No Record,Company,1,Rajasthan,Udaipur,0,2.5
8342,Tata,Tigor,Limited Edition,Sedan,2019,6,50397,Petrol,Manual,Third Owner,5,1023,65.6,92.2,19.3,White,2,Comprehensive,Full Service History,Individual,0,Delhi,Delhi,1,3.88
8343,Mahindra,XUV700,Base,SUV,2007,18,278786,Diesel,Automatic,Third Owner,5,1384,94.4,149.4,24.2,Grey,5,Comprehensive,Full Service History,Company,0,Delhi,Delhi,1,1.23
8344,Honda,Jazz,Base,Hatchback,2020,5,53452,Petrol,Automatic,Second Owner,5,1227,96.8,152.2,15.0,Black,3,Comprehensive,No Record,Individual,0,West Bengal,Kolkata,1,5.78
8345,Volkswagen,Polo,Base,Hatchback,2007,18,212440,Petrol,Manual,Second Owner,5,1508,102.4,138.9,17.5,White,5,Third Party,Full Service History,Individual,0,Delhi,Delhi,1,1.35
8346,Tata,Altroz,Mid,Hatchback,2017,8,47322,Petrol,Automatic,Fourth & Above Owner,5,1361,84.2,116.7,17.0,Black,3,Third Party,Full Service History,Individual,1,Telangana,Hyderabad,1,2.8
8347,Toyota,Fortuner,Mid,SUV,2016,9,106815,Diesel,Manual,First Owner,7,1394,102.7,144.1,21.3,White,5,Third Party,Full Service History,Company,0,Kerala,Kochi,0,4.8
8348,Renault,Duster,Mid,SUV,2010,15,280000,CNG,Manual,Third Owner,7,1186,96.9,152.4,23.7,Silver,2,Comprehensive,Full Service History,Individual,0,Rajasthan,Jaipur,0,0.73
8349,Maruti,Celerio,Mid,Hatchback,2020,5,86586,Diesel,Manual,First Owner,5,950,75.5,113.4,20.9,Blue,1,Third Party,Full Service History,Individual,2,Rajasthan,Jaipur,0,3.83
8350,Maruti,Alto,Base,Hatchback,2021,4,36624,Petrol,Manual,First Owner,5,996,59.8,94.7,12.6,White,2,Comprehensive,Full Service History,Individual,1,Maharashtra,Nagpur,0,4.47
8351,Maruti,Baleno,Mid,Hatchback,2015,10,109138,CNG,Manual,First Owner,5,1294,87.4,135.5,24.1,Red,3,Third Party,Full Service History,Individual,1,Kerala,Trivandrum,0,1.85
8352,Ford,Endeavour,Base,SUV,2011,14,180703,Diesel,Manual,First Owner,5,1155,97.9,141.3,17.3,Blue,4,Comprehensive,Full Service History,Individual,0,Gujarat,Ahmedabad,0,2.21
8353,Toyota,Innova,Mid,MUV,2008,17,179359,Petrol,Automatic,Third Owner,7,980,71.5,93.6,20.1,White,4,Comprehensive,Partial Service History,Individual,0,Madhya Pradesh,Indore,0,1.56
8354,Kia,Carens,Mid,MUV,2014,11,190747,Diesel,Manual,First Owner,7,1438,90.3,118.1,17.1,Green,3,Comprehensive,Partial Service History,Company,0,Madhya Pradesh,Bhopal,0,3.43
8355,Maruti,WagonR,Mid,Hatchback,2013,12,159754,Petrol,Manual,First Owner,5,1057,78.1,122.4,19.7,Grey,1,Third Party,Full Service History,Individual,0,Delhi,Delhi,1,1.86
8356,Hyundai,i20,Top,Hatchback,2009,16,121185,Diesel,Manual,Second Owner,5,1009,78.7,106.2,19.4,Grey,4,Comprehensive,Full Service History,Individual,0,Rajasthan,Udaipur,0,1.4
8357,Hyundai,Aura,Mid,Sedan,2006,19,268382,Petrol,Automatic,First Owner,5,1131,69.2,100.7,16.6,Silver,4,Third Party,Full Service History,Individual,1,Maharashtra,Pune,1,0.72
8358,Maruti,Baleno,Top,Hatchback,2011,14,118087,Petrol,Manual,Second Owner,5,1036,81.7,114.0,23.8,White,2,Comprehensive,Partial Service History,Individual,0,Tamil Nadu,Chennai,1,1.59
8359,Toyota,Glanza,Base,Hatchback,2013,12,179003,Diesel,Automatic,First Owner,5,1491,104.5,158.4,23.3,Silver,4,Comprehensive,Partial Service History,Individual,3,Punjab,Chandigarh,0,2.66
8360,Mercedes,C-Class,Top,Sedan,2016,9,69821,Petrol,Automatic,First Owner,5,2311,156.4,209.2,15.6,White,6,Comprehensive,No Record,Company,0,Madhya Pradesh,Bhopal,0,22.72
8361,Volkswagen,Vento,Base,Sedan,2008,17,200365,Petrol,Automatic,First Owner,5,1574,128.4,175.6,15.6,Black,1,Comprehensive,Partial Service History,Individual,2,Telangana,Hyderabad,1,1.62
8362,Mahindra,Scorpio,Mid,SUV,2010,15,167198,Petrol,Manual,First Owner,5,1510,113.2,171.0,15.6,Red,3,Third Party,Full Service History,Individual,0,Rajasthan,Udaipur,0,2.2
8363,Tata,Tigor,Base,Sedan,2005,20,240638,Diesel,Manual,Third Owner,5,1101,77.8,101.2,21.2,White,1,Comprehensive,Full Service History,Individual,3,Tamil Nadu,Chennai,1,0.53
8364,Hyundai,Verna,Mid,Sedan,2013,12,176847,CNG,Manual,Second Owner,5,1167,86.9,125.2,24.4,White,2,Expired,Full Service History,Individual,0,Gujarat,Surat,0,1.33
8365,Mahindra,Thar,Base,SUV,2017,8,103321,LPG,Manual,Second Owner,7,1711,123.7,187.1,16.5,Red,3,Third Party,Full Service History,Company,0,Maharashtra,Pune,1,3.49
8366,Hyundai,Creta,Limited Edition,SUV,2023,2,31456,CNG,Manual,Second Owner,7,1224,95.0,127.0,28.0,Silver,4,Third Party,Full Service History,Individual,1,West Bengal,Kolkata,1,6.22
8367,Skoda,Kushaq,Mid,SUV,2014,11,117055,Diesel,Automatic,Second Owner,5,1522,100.1,157.6,23.4,Red,3,Third Party,Full Service History,Individual,0,Telangana,Hyderabad,1,4.05
8368,BMW,3 Series,Limited Edition,Sedan,2010,15,159788,Petrol,Automatic,Third Owner,5,1730,121.9,172.7,15.8,Brown,4,Comprehensive,Partial Service History,Individual,0,Gujarat,Ahmedabad,0,8.57
8369,Maruti,Ertiga,Top,MUV,2017,8,96537,Petrol,Manual,First Owner,7,1203,100.1,143.6,17.1,White,1,Third Party,Full Service History,Company,0,Madhya Pradesh,Bhopal,0,3.36
8370,Tata,Tigor,Top,Sedan,2013,12,161210,LPG,Manual,Second Owner,5,1039,67.0,107.2,17.5,Black,1,Third Party,Full Service History,Individual,3,Rajasthan,Udaipur,0,1.24
8371,BMW,X1,Top,SUV,2015,10,157503,Petrol,Manual,First Owner,7,1938,130.5,195.6,17.1,Silver,5,Expired,No Record,Individual,1,Telangana,Hyderabad,1,14.49
8372,Audi,A4,Mid,Sedan,2018,7,52805,Petrol,Automatic,First Owner,5,2307,188.6,263.0,19.2,Silver,8,Comprehensive,Full Service History,Individual,0,Gujarat,Surat,0,27.56
8373,Maruti,Ertiga,Limited Edition,MUV,2022,3,36594,Petrol,Manual,First Owner,7,1166,95.5,146.6,17.2,Black,4,Third Party,Full Service History,Individual,0,West Bengal,Kolkata,1,6.56
8374,Maruti,Dzire,Top,Sedan,2015,10,80906,Diesel,Manual,Third Owner,5,1148,95.7,148.2,16.3,Black,4,Comprehensive,Full Service History,Company,0,Punjab,Ludhiana,0,2.22
8375,Mercedes,E-Class,Base,Sedan,2023,2,26396,Petrol,Automatic,First Owner,5,2465,163.7,221.0,15.9,Silver,6,Comprehensive,Full Service History,Individual,0,Delhi,Delhi,1,47.75
8376,Nissan,Kicks,Base,SUV,2006,19,218377,Petrol,Manual,Second Owner,7,1212,92.5,120.8,14.3,Green,1,Comprehensive,Full Service History,Individual,0,West Bengal,Kolkata,1,0.67
8377,Nissan,Magnite,Mid,SUV,2019,6,97799,Petrol,Manual,First Owner,5,1058,89.3,117.2,20.7,White,1,Comprehensive,No Record,Company,0,Karnataka,Bangalore,1,3.58
8378,Volkswagen,Polo,Mid,Hatchback,2008,17,97990,Diesel,Automatic,Second Owner,5,1497,122.0,165.8,19.7,Grey,5,Expired,Full Service History,Individual,0,Madhya Pradesh,Bhopal,0,1.89
8379,Maruti,Alto,Mid,Hatchback,2019,6,77141,Petrol,Manual,First Owner,5,1413,106.3,166.9,15.2,White,1,Expired,Full Service History,Individual,2,Madhya Pradesh,Indore,0,3.47
8380,Mercedes,C-Class,Mid,Sedan,2013,12,132379,Petrol,Automatic,First Owner,5,2631,179.5,240.3,17.6,White,5,Third Party,Full Service History,Company,1,West Bengal,Kolkata,1,13.26
8381,Skoda,Kushaq,Mid,SUV,2006,19,163871,Diesel,Manual,First Owner,7,1182,80.0,121.4,18.8,White,2,Third Party,Partial Service History,Individual,0,Rajasthan,Udaipur,0,1.42
8382,Ford,Endeavour,Limited Edition,SUV,2015,10,82972,Diesel,Manual,First Owner,5,1721,124.4,191.7,19.6,White,2,Comprehensive,Partial Service History,Individual,1,West Bengal,Kolkata,1,5.44
8383,Honda,Amaze,Base,Sedan,2022,3,35575,Diesel,Manual,First Owner,5,1556,116.6,175.3,17.6,Brown,5,Third Party,No Record,Individual,0,Rajasthan,Jaipur,0,8.04
8384,Mahindra,XUV700,Base,SUV,2023,2,16632,Petrol,Manual,Second Owner,5,1533,127.9,196.2,18.4,Black,3,Comprehensive,Full Service History,Individual,0,Maharashtra,Nagpur,0,9.46
8385,Toyota,Fortuner,Limited Edition,SUV,2021,4,48002,Diesel,Manual,Third Owner,7,1738,108.1,168.0,22.4,Brown,1,Comprehensive,Partial Service History,Individual,2,Rajasthan,Udaipur,0,7.65
8386,Toyota,Innova,Mid,MUV,2012,13,187931,Diesel,Automatic,Second Owner,7,1477,105.1,153.3,19.1,Blue,3,Third Party,Partial Service History,Individual,0,Delhi,Delhi,1,2.85
8387,Nissan,Micra,Mid,Hatchback,2023,2,29172,Petrol,Manual,First Owner,5,1231,79.2,112.1,19.3,White,3,Comprehensive,Partial Service History,Individual,0,Punjab,Ludhiana,0,5.48
8388,Kia,Carens,Mid,MUV,2020,5,68873,Diesel,Manual,First Owner,7,1689,130.2,179.4,18.6,Silver,3,Comprehensive,Full Service History,Company,0,Punjab,Ludhiana,0,8.6
8389,Hyundai,Aura,Top,Sedan,2015,10,150860,Petrol,Manual,First Owner,5,914,73.6,113.3,16.7,Red,4,Comprehensive,Partial Service History,Individual,0,Gujarat,Surat,0,2.25
8390,Kia,Sonet,Top,SUV,2011,14,210364,CNG,Manual,Third Owner,7,1360,86.3,113.9,23.5,Red,5,Comprehensive,Full Service History,Individual,0,Karnataka,Mysore,0,1.79
8391,Toyota,Fortuner,Mid,SUV,2021,4,54941,Petrol,Manual,First Owner,7,1519,101.9,136.0,16.0,Silver,4,Third Party,Partial Service History,Individual,0,Maharashtra,Pune,1,8.65
8392,Maruti,Dzire,Base,Sedan,2008,17,189258,Petrol,Manual,First Owner,5,1100,66.7,106.1,16.5,Brown,3,Comprehensive,Full Service History,Individual,0,West Bengal,Kolkata,1,0.88
8393,Honda,Jazz,Base,Hatchback,2019,6,103184,Diesel,Automatic,First Owner,5,1443,119.3,174.5,19.4,Silver,4,Expired,Partial Service History,Individual,0,Uttar Pradesh,Lucknow,0,5.9
8394,Honda,Jazz,Top,Hatchback,2005,20,239509,Diesel,Manual,First Owner,5,910,65.7,101.4,22.5,Red,4,Comprehensive,Partial Service History,Individual,2,Tamil Nadu,Chennai,1,1.22
8395,Maruti,Baleno,Mid,Hatchback,2008,17,253480,Diesel,Manual,Second Owner,5,1234,93.9,131.2,20.1,Black,2,Comprehensive,No Record,Individual,1,West Bengal,Kolkata,1,0.67
8396,Skoda,Rapid,Base,Sedan,2023,2,16352,Diesel,Manual,Second Owner,5,1431,93.7,146.2,20.8,Silver,2,Comprehensive,Full Service History,Company,0,Tamil Nadu,Coimbatore,0,9.05
8397,Tata,Nexon,Top,SUV,2011,14,177066,Petrol,Manual,Second Owner,5,1188,75.9,102.3,17.8,Blue,2,Expired,Partial Service History,Individual,0,Punjab,Chandigarh,0,1.25
8398,Toyota,Fortuner,Mid,SUV,2023,2,17127,LPG,Manual,First Owner,5,1456,114.5,149.7,11.2,White,4,Third Party,Partial Service History,Individual,0,Telangana,Hyderabad,1,8.55
8399,Hyundai,Verna,Top,Sedan,2018,7,50119,Diesel,Manual,Second Owner,5,1250,102.0,150.7,16.3,Black,1,Third Party,Full Service History,Individual,0,Uttar Pradesh,Lucknow,0,4.23
8400,Kia,Carens,Limited Edition,MUV,2017,8,68804,Diesel,Manual,Second Owner,7,1696,110.9,162.5,16.9,Black,6,Comprehensive,Full Service History,Individual,0,Uttar Pradesh,Noida,0,6.45
8401,Kia,Sonet,Top,SUV,2021,4,62842,Petrol,Automatic,First Owner,5,1788,125.9,200.1,17.0,Blue,4,Comprehensive,Full Service History,Individual,1,Gujarat,Ahmedabad,0,11.27
8402,Tata,Nexon,Top,SUV,2017,8,100509,Diesel,Manual,First Owner,7,1081,85.7,129.8,15.6,White,3,Third Party,Partial Service History,Individual,2,Delhi,Delhi,1,3.09
8403,Hyundai,i10,Mid,Hatchback,2023,2,23258,Petrol,Manual,Third Owner,5,925,77.9,101.7,15.0,Black,3,Comprehensive,Partial Service History,Individual,0,Gujarat,Surat,0,4.06
